portfolio,trade id,product,side,created at,size,size unit,price,fee,total,price/fee/total unit
default,20066266,ADA-USD,SELL,2021-06-25T23:51:49.449Z,473.25000000,ADA,1.2663,1.19855295,598.07792205,USD
default,20071053,ADA-USD,BUY,2021-06-26T00:44:54.574Z,528.28000000,ADA,1.2707,1.342570792,-672.627966792,USD
default,20193265,ETC-USD,BUY,2021-05-31T14:47:05.656Z,26.73969141,ETC,66.556,6.22890415519386,-1785.91580563915386,USD
default,20194134,ETC-USD,SELL,2021-05-31T15:20:06.256Z,26.73969141,ETC,67.756,6.34121085911586,1805.43332031684414,USD
default,20585534,ADA-USD,BUY,2021-07-02T04:53:40.177Z,492.79000000,ADA,1.3067,1.287857386,-645.216550386,USD
default,21064378,ADA-USD,SELL,2021-07-09T01:09:09.724Z,1021.07000000,ADA,1.2916,2.637628024,1316.176383976,USD
default,21154762,ADA-USD,BUY,2021-07-10T19:39:15.816Z,985.69000000,ADA,1.3322,2.626272436,-1315.762490436,USD
default,24076212,ADA-USD,SELL,2021-08-12T15:03:29.879Z,985.69000000,ADA,1.7066,0.6728714216,1681.5056825784,USD
default,24373927,ADA-USD,BUY,2021-08-13T16:37:34.029Z,419.31000000,ADA,1.9976,4.18806828,-841.80172428,USD
default,25203559,ADA-USD,SELL,2021-08-17T16:56:37.532Z,419.31000000,ADA,2.0485,4.294782675,854.661752325,USD
default,26435257,ADA-USD,BUY,2021-08-22T14:22:31.173Z,617.98000000,ADA,2.5958,8.02076242,-1612.17324642,USD
default,27144468,MATIC-USD,BUY,2021-10-27T14:30:31.403Z,1597.50000000,MATIC,1.879,15.0085125,-3016.7110125,USD
default,27226459,MATIC-USD,SELL,2021-10-27T21:55:38.671Z,37.10000000,MATIC,1.8337,0.34015135,67.69011865,USD
default,27226460,MATIC-USD,SELL,2021-10-27T21:55:38.671Z,80.50000000,MATIC,1.8336,0.738024,146.866776,USD
default,27226461,MATIC-USD,SELL,2021-10-27T21:55:38.671Z,1479.90000000,MATIC,1.8336,13.5677232,2699.9769168,USD
default,27772424,ADA-USD,SELL,2021-08-26T14:32:48.075Z,617.98000000,ADA,2.614,5.65389902,1609.74582098,USD
default,27867741,ADA-USD,BUY,2021-08-26T21:11:06.615Z,627.04000000,ADA,2.5621,5.622887144,-1612.162071144,USD
default,27903722,ADA-USD,SELL,2021-08-27T00:14:01.866Z,627.04000000,ADA,2.518,5.52610352,1573.36061648,USD
default,27923974,ADA-USD,BUY,2021-08-27T01:34:15.845Z,599.98000000,ADA,2.6125,5.486067125,-1572.933817125,USD
default,30982950,ADA-USD,SELL,2021-09-07T15:09:01.774Z,527.08000000,ADA,2.1504,3.967014912,1129.465817088,USD
default,30982951,ADA-USD,SELL,2021-09-07T15:09:01.774Z,72.90000000,ADA,2.1503,0.548649045,156.208220955,USD
default,30987542,ADA-USD,BUY,2021-09-07T15:11:33.176Z,629.70000000,ADA,2.1389,4.714028655,-1351.579358655,USD
default,30987543,ADA-USD,BUY,2021-09-07T15:11:33.176Z,433.65000000,ADA,2.1421,3.2512258275,-932.1728908275,USD
default,33850446,ADA-USD,SELL,2021-09-17T04:51:16.796Z,60.00000000,ADA,2.4232,0.508872,144.883128,USD
default,33850562,ADA-USD,BUY,2021-09-17T04:52:34.031Z,59.41000000,ADA,2.4231,0.5038472985,-144.4602182985,USD
default,34664394,ADA-USD,SELL,2021-09-21T00:13:52.557Z,728.09000000,ADA,2.015,5.134854725,1461.966495275,USD
default,34664395,ADA-USD,SELL,2021-09-21T00:13:52.557Z,15.06000000,ADA,2.0148,0.106200108,30.236687892,USD
default,34664396,ADA-USD,SELL,2021-09-21T00:13:52.557Z,24.87000000,ADA,2.0147,0.1753695615,49.9302194385,USD
default,34664397,ADA-USD,SELL,2021-09-21T00:13:52.557Z,25.00000000,ADA,2.0147,0.17628625,50.19121375,USD
default,34664398,ADA-USD,SELL,2021-09-21T00:13:52.557Z,6.49000000,ADA,2.0146,0.045761639,13.028992361,USD
default,34664399,ADA-USD,SELL,2021-09-21T00:13:52.557Z,37.36000000,ADA,2.0146,0.263429096,75.002026904,USD
default,34664400,ADA-USD,SELL,2021-09-21T00:13:52.557Z,10.00000000,ADA,2.0145,0.0705075,20.0744925,USD
default,34664401,ADA-USD,SELL,2021-09-21T00:13:52.557Z,15.36000000,ADA,2.0144,0.108294144,30.832889856,USD
default,34664402,ADA-USD,SELL,2021-09-21T00:13:52.557Z,172.14000000,ADA,2.0144,1.213655856,345.545160144,USD
default,34664403,ADA-USD,SELL,2021-09-21T00:13:52.557Z,1.96000000,ADA,2.0142,0.013817412,3.934014588,USD
default,34664404,ADA-USD,SELL,2021-09-21T00:13:52.557Z,2.19000000,ADA,2.0141,0.0154380765,4.3954409235,USD
default,34664405,ADA-USD,SELL,2021-09-21T00:13:52.557Z,11.26000000,ADA,2.014,0.07937174,22.59826826,USD
default,34664406,ADA-USD,SELL,2021-09-21T00:13:52.557Z,12.98000000,ADA,2.014,0.09149602,26.05022398,USD
default,34664920,ADA-USD,BUY,2021-09-21T00:15:12.639Z,17.41000000,ADA,2.0299,0.1236919565,-35.4642509565,USD
default,34664921,ADA-USD,BUY,2021-09-21T00:15:12.639Z,11.26000000,ADA,2.03,0.0800023,-22.9378023,USD
default,34664922,ADA-USD,BUY,2021-09-21T00:15:12.639Z,1166.25000000,ADA,2.0301,8.2866144375,-2375.8907394375,USD
default,34666311,ADA-USD,SELL,2021-09-21T00:18:42.892Z,1194.92000000,ADA,2.0111,8.410862642,2394.692749358,USD
default,34707423,ADA-USD,BUY,2021-09-21T02:11:25.209Z,335.61000000,ADA,2.1343,2.5070234805,-718.7994464805,USD
default,34707424,ADA-USD,BUY,2021-09-21T02:11:25.209Z,779.64000000,ADA,2.1344,5.824222656,-1669.887838656,USD
default,34790830,ADA-USD,BUY,2021-09-21T12:21:11.422Z,296.20000000,ADA,2.2099,2.29100333,-656.86338333,USD
default,34790831,ADA-USD,BUY,2021-09-21T12:21:11.422Z,21.05000000,ADA,2.21,0.16282175,-46.68332175,USD
default,34861228,ADA-USD,SELL,2021-09-21T18:06:01.595Z,202.00000000,ADA,2.0603,1.4566321,414.7239679,USD
default,34861229,ADA-USD,SELL,2021-09-21T18:06:01.595Z,1230.50000000,ADA,2.0599,8.871474325,2525.835475675,USD
default,34874612,ADA-USD,BUY,2021-09-21T19:03:26.956Z,241.83000000,ADA,2.0635,1.7465567175,-500.7627617175,USD
default,34874613,ADA-USD,BUY,2021-09-21T19:03:26.956Z,1134.06000000,ADA,2.0636,8.190861756,-2348.437077756,USD
default,34970546,ADA-USD,SELL,2021-09-21T23:00:30.034Z,1298.00000000,ADA,1.9852,9.0187636,2567.7708364,USD
default,34970547,ADA-USD,SELL,2021-09-21T23:00:30.034Z,77.89000000,ADA,1.9849,0.5411135135,154.0627474865,USD
default,34994302,ADA-USD,BUY,2021-09-22T00:05:11.500Z,410.39000000,ADA,2.0093,2.8860881945,-827.4827151945,USD
default,34994303,ADA-USD,BUY,2021-09-22T00:05:11.500Z,4.10000000,ADA,2.0094,0.02883489,-8.26737489,USD
default,34994304,ADA-USD,BUY,2021-09-22T00:05:11.500Z,497.88000000,ADA,2.0094,3.501540252,-1003.941612252,USD
default,34994305,ADA-USD,BUY,2021-09-22T00:05:11.500Z,210.00000000,ADA,2.0095,1.4769825,-423.4719825,USD
default,34994306,ADA-USD,BUY,2021-09-22T00:05:11.500Z,466.53000000,ADA,2.0096,3.281385408,-940.820073408,USD
default,35331517,ADA-USD,SELL,2021-09-23T17:15:00.938Z,493.64000000,ADA,2.2446,3.878085204,1104.146258796,USD
default,35331518,ADA-USD,SELL,2021-09-23T17:15:00.938Z,520.00000000,ADA,2.2445,4.08499,1163.05501,USD
default,35331519,ADA-USD,SELL,2021-09-23T17:15:00.938Z,575.26000000,ADA,2.2444,4.518897404,1286.594646596,USD
default,35336639,ADA-USD,BUY,2021-09-23T17:46:09.562Z,1148.23000000,ADA,2.2625,9.0925463125,-2606.9629213125,USD
default,35336640,ADA-USD,BUY,2021-09-23T17:46:09.562Z,402.47000000,ADA,2.2625,3.1870593125,-913.7754343125,USD
default,40523430,ADA-USD,SELL,2021-10-27T14:30:13.971Z,20.00000000,ADA,1.9668,0.19668,39.13932,USD
default,40523431,ADA-USD,SELL,2021-10-27T14:30:13.971Z,1530.70000000,ADA,1.9667,15.05213845,2995.37555155,USD
default,40684543,ADA-USD,BUY,2021-10-27T21:56:09.864Z,761.30000000,ADA,1.9605,7.46264325,-1499.99129325,USD
default,40735590,ADA-USD,SELL,2021-10-28T00:34:58.755Z,761.30000000,ADA,1.9247,5.128459385,1460.145650615,USD
default,40753463,ADA-USD,BUY,2021-10-28T01:31:57.937Z,277.35000000,ADA,1.9371,1.8803913975,-539.1350763975,USD
default,40753464,ADA-USD,BUY,2021-10-28T01:31:57.937Z,789.66000000,ADA,1.9371,5.353776351,-1535.004162351,USD
default,40753465,ADA-USD,BUY,2021-10-28T01:31:57.937Z,436.12000000,ADA,1.9372,2.956980824,-847.808644824,USD
default,75760302,LTC-USD,BUY,2021-09-13T14:31:01.504Z,0.13644535,LTC,183.68,0.087717986608,-25.149999874608,USD
default,79152345,LTC-USD,SELL,2021-10-28T01:08:38.421Z,0.13644535,LTC,179.78,0.0858555075805,24.4442895154195,USD
default,130152472,ETH-USD,BUY,2021-06-15T20:39:05.291Z,0.66403693,ETH,2532.67,3.3635728230062,-1685.1499843261062,USD
default,130153750,ETH-USD,SELL,2021-06-15T20:47:53.737Z,0.14171862,ETH,2525.77,0.7158972776748,357.2327415597252,USD
default,130153751,ETH-USD,SELL,2021-06-15T20:47:53.737Z,0.00101488,ETH,2525.68,0.0051265242368,2.5581355941632,USD
default,130153752,ETH-USD,SELL,2021-06-15T20:47:53.737Z,0.13298696,ETH,2525.66,0.6717596907872,335.2080857028128,USD
default,130153753,ETH-USD,SELL,2021-06-15T20:47:53.737Z,0.38831647,ETH,2525.55,1.961425321617,978.751235486883,USD
default,145794838,ETH-USD,BUY,2021-08-13T16:56:03.209Z,0.25812392,ETH,3231.7,4.17089536132,-838.34996762532,USD
default,146885963,ETH-USD,SELL,2021-08-17T16:56:46.152Z,0.25812392,ETH,3162.76,4.081920046096,812.302089173104,USD
